Country/Region,time,precipIntensityMax,temperatureLow,humidity,pressure
US,3/21/2020,0.0018,22.82,0.74,1031.7
US,3/22/2020,0.0372,36.21,0.7,1031.3
US,3/23/2020,0.0457,35.46,0.89,1020
US,3/24/2020,0.0017,34.78,0.8,1019.8
US,3/25/2020,0.0037,40.37,0.77,1013.8
US,3/26/2020,0.0798,45.7,0.78,1011.2
US,3/27/2020,0.0438,51.04,0.89,1011.9
US,3/28/2020,0.1149,60.96,0.94,1008
US,3/29/2020,0.5271,42.42,0.76,1006.7
US,3/30/2020,0.0041,34.32,0.71,1016.5
US,3/31/2020,0.0041,37.3,0.83,1014.8
US,4/1/2020,0.0056,33.25,0.83,1014.6
US,4/2/2020,0.0019,32.54,0.71,1019.4
US,4/3/2020,0.0018,34.24,0.58,1017.9
US,4/4/2020,0.0037,45.48,0.62,1016.9
US,4/5/2020,0.0221,30.93,0.84,1018.9
US,4/6/2020,0.0017,47.6,0.62,1019.3
US,4/7/2020,0.1205,53.53,0.82,1010.3
US,4/8/2020,0.4511,44.38,0.77,1004.3
US,4/9/2020,0.0702,31.3,0.68,1003
US,4/10/2020,0.0019,28.75,0.66,1012.7
US,4/11/2020,0.002,42.44,0.63,1016.1
US,4/12/2020,0.084,52.17,0.71,1009.9
US,4/13/2020,0.1123,30.93,0.87,1003.9
US,4/14/2020,0.0019,25.4,0.6,1021.5
US,4/15/2020,0.0264,23.57,0.67,1018.4
US,4/16/2020,0.0018,31.81,0.6,1025
US,4/17/2020,0.071,31.23,0.78,1018.8
US,4/18/2020,0.0029,34.69,0.75,1015.9
US,4/19/2020,0.0054,34.35,0.71,1010.3
US,4/20/2020,0.0018,41.72,0.59,1007.4
US,12/31/2019,0.0013,34.46,0.48,1021.8
US,1/1/2020,0.0023,42.93,0.53,1008.6
US,1/2/2020,0.0021,39.16,0.74,1001.4
US,1/3/2020,0.0019,31.21,0.7,1014.8
US,1/4/2020,0.0021,37.19,0.57,1025.4
US,1/5/2020,0.0021,30.15,0.54,1022.8
US,1/6/2020,0.0002,30.82,0.56,1022.6
US,1/7/2020,0.0017,36.47,0.42,1026.1
US,1/8/2020,0.0018,52.31,0.35,1019.6
US,1/9/2020,0.0034,57.92,0.83,1011.4
US,1/10/2020,0.0613,23.24,0.89,1009.2
US,1/11/2020,0.0113,25.86,0.75,1019.8
US,1/12/2020,0.0023,35.68,0.76,1019.1
US,1/13/2020,0.0078,49.37,0.86,1018.8
US,1/14/2020,0.0028,53.09,0.87,1016.5
US,1/15/2020,0.002,27.91,0.78,1018
US,1/16/2020,0.1798,34.72,0.63,1033.1
US,1/17/2020,0.1436,38.16,0.92,1021.5
US,1/18/2020,0.0024,28.05,0.61,1026
US,1/19/2020,0.0015,24.15,0.58,1034.4
US,1/20/2020,0.0032,23.81,0.54,1035.3
US,1/21/2020,0.0222,33.75,0.63,1030.8
US,1/22/2020,0.0653,36.82,0.89,1017.1
US,1/23/2020,0.0037,33.95,0.76,1015.9
US,1/24/2020,0.0027,29.55,0.68,1019.5
US,1/25/2020,0.0026,36.29,0.7,1017.5
US,1/26/2020,0.0024,35.9,0.71,1016
US,1/27/2020,0.0021,38.57,0.7,1014.9
US,1/28/2020,0.0983,32.99,0.89,1013.4
US,1/29/2020,0.0053,31.12,0.83,1020.4
US,1/30/2020,0.0024,31,0.8,1021.3
US,1/31/2020,0.0021,29.07,0.74,1021
US,2/1/2020,0.0017,42.99,0.55,1020
US,2/2/2020,0.0021,51.97,0.35,1011.3
US,2/3/2020,0.0024,35.93,0.41,1004.4
US,2/4/2020,0.0254,28.6,0.79,1013.9
US,2/5/2020,0.1415,19.15,0.84,1014.7
US,2/6/2020,0.0026,27.38,0.77,1008.9
US,2/7/2020,0.0024,30.73,0.72,1012.1
US,2/8/2020,0.0025,49.11,0.61,1019.8
US,2/9/2020,0.0739,31.04,0.72,1013.4
US,2/10/2020,0.024,34.84,0.69,1020.4
US,2/11/2020,0.008,35.96,0.71,1023.6
US,2/12/2020,0.0889,20.14,0.85,1013.6
US,2/13/2020,0.0021,18.85,0.5,1028.6
US,2/14/2020,0.0018,36.68,0.51,1030.3
US,2/15/2020,0.0021,37.71,0.65,1018.9
US,2/16/2020,0.0022,46.11,0.84,1014.5
US,2/17/2020,0.0019,38.85,0.82,1008.2
US,2/18/2020,0.0021,30.21,0.59,1023.1
US,2/19/2020,0.0022,35.25,0.53,1028.8
US,2/20/2020,0.0033,19.16,0.64,1036.8
US,2/21/2020,0.0021,32.82,0.5,1037.2
US,2/22/2020,0.0022,44.57,0.52,1023.8
US,2/23/2020,0.0289,44.61,0.79,1013.2
US,2/24/2020,0.0078,36.92,0.83,1005.1
US,2/25/2020,0.0274,31.1,0.74,1016.1
US,2/26/2020,0.0324,24.53,0.65,1029.5
US,2/27/2020,0.0022,29.76,0.49,1024.7
US,2/28/2020,0.0015,34.9,0.58,1025.5
US,2/29/2020,0.0022,54.41,0.47,1018.7
US,3/1/2020,0.0022,43.76,0.52,1006.2
US,3/2/2020,0.0024,39.3,0.72,1008.3
US,3/3/2020,0.0021,43.47,0.61,1011.1
US,3/4/2020,0.0022,34.21,0.52,1016.7
US,3/5/2020,0.002,31.48,0.48,1024.1
US,3/6/2020,0.0023,35.48,0.37,1032.5
US,3/7/2020,0.0022,43.76,0.37,1026.3
US,3/8/2020,0.0287,54.91,0.67,1020.5
US,3/9/2020,0.0122,36.13,0.74,1015.3
US,3/10/2020,0.0021,59.6,0.72,1023.2
US,3/11/2020,0.0051,57.57,0.71,1013.1
US,3/12/2020,0.002,48.2,0.57,1007.4
US,3/13/2020,0.056,40.96,0.79,1019.9
US,3/14/2020,0.155,40.25,0.9,1021.8
US,3/15/2020,0.0022,44.7,0.86,1028.9
US,3/16/2020,0.0291,46.39,0.94,1021.2
US,3/17/2020,0.2009,52.77,0.94,1020.6
US,3/18/2020,0.0853,62.26,0.87,1012.3
US,3/19/2020,0.7793,40.18,0.75,1009
US,3/20/2020,0.0021,30.74,0.65,1026.7
US,3/21/2020,0.0365,44.88,0.6,1029.7
US,3/22/2020,0.0974,49.98,0.91,1019.2
US,3/23/2020,0.0054,57.83,0.89,1016.2
US,3/24/2020,0.045,47.24,0.82,1009.6
US,3/25/2020,0.0021,64.08,0.64,1008.9
US,3/26/2020,0.002,68.1,0.58,1003.7
US,3/27/2020,0.0019,63.29,0.8,1002.9
US,3/28/2020,0.018,40.65,0.5,1005.9
US,3/29/2020,0.0019,50.12,0.52,1019.8
US,3/30/2020,0.1584,48.51,0.78,1018.2
US,3/31/2020,0.0172,44.91,0.73,1017.1
US,4/1/2020,0.0021,54.58,0.67,1012.9
US,4/2/2020,0.008,33.6,0.77,1009.2
US,4/3/2020,0.0327,34.33,0.85,1019.4
US,4/4/2020,0.0021,39.74,0.8,1020.5
US,4/5/2020,0.0048,56.5,0.8,1017.6
US,4/6/2020,0.0021,61.77,0.84,1013.5
US,4/7/2020,0.0028,55.92,0.7,1009.3
US,4/8/2020,0.0023,54.42,0.54,1006.9
US,4/9/2020,0.0023,39.98,0.48,1015.6
US,4/10/2020,0.0023,51.52,0.42,1019
US,4/11/2020,0.2091,57.11,0.72,1007.6
US,4/12/2020,0.0849,31.66,0.83,1002.1
US,4/13/2020,0.0026,34.78,0.52,1023.7
US,4/14/2020,0.0178,30.48,0.7,1026.8
US,4/15/2020,0.002,41.9,0.59,1021.5
US,4/16/2020,0.0025,39.54,0.58,1016.3
US,4/17/2020,0.0034,31.81,0.72,1019.1
US,4/18/2020,0.0102,52.97,0.63,1016.3
US,4/19/2020,0.0086,45.92,0.84,1007
US,4/20/2020,0.007,47.77,0.72,1011.3
US,12/31/2019,0.0048,29.18,0.81,1005.7
US,1/1/2020,0.0078,24.54,0.69,1009.8
US,1/2/2020,0.0021,38,0.7,1012.2
US,1/3/2020,0.0563,42.55,0.89,1009.2
US,1/4/2020,0.0364,30.97,0.86,1004.9
US,1/5/2020,0.002,30.71,0.66,1014.8
US,1/6/2020,0.0015,29.33,0.63,1015.6
US,1/7/2020,0.0361,26,0.73,1016.6
US,1/8/2020,0.003,16.85,0.69,1020
US,1/9/2020,0.0019,24.77,0.57,1037.9
US,1/10/2020,0.0024,37.44,0.76,1030.9
US,1/11/2020,0.0024,54.93,0.89,1019
US,1/12/2020,0.1714,32.67,0.76,1019.3
US,1/13/2020,0.0016,31.52,0.8,1028.1
US,1/14/2020,0.0068,34.54,0.9,1023.4
US,1/15/2020,0.0016,40.9,0.75,1020.7
US,1/16/2020,0.009,22.65,0.66,1019.6
US,1/17/2020,0.0031,21.02,0.45,1038.4
US,1/18/2020,0.0768,30.2,0.74,1025.1
US,1/19/2020,0.0079,15.46,0.74,1013
US,1/20/2020,0.0033,13.99,0.61,1028.1
US,1/21/2020,0.0017,14.83,0.66,1032.5
US,1/22/2020,0.0016,16.16,0.67,1031.4
US,1/23/2020,0.0018,24.74,0.68,1028.6
US,1/24/2020,0.0106,34.61,0.75,1024.5
US,1/25/2020,0.2577,32.35,0.88,1012.9
US,1/26/2020,0.002,32.73,0.77,1011.2
US,1/27/2020,0.0021,32.23,0.76,1008.5
US,1/28/2020,0.0021,28.57,0.71,1013.2
US,1/29/2020,0.0022,19.73,0.63,1020.1
US,1/30/2020,0.0021,27.08,0.63,1025.1
US,1/31/2020,0.0021,30.38,0.72,1024.3
US,2/1/2020,0.003,31.36,0.87,1013.3
US,2/2/2020,0.0064,37.42,0.81,1002
US,2/3/2020,0.0023,41.76,0.66,1008.7
US,2/4/2020,0.031,34.22,0.83,1008.6
US,2/5/2020,0.017,31.69,0.71,1016
US,2/6/2020,0.0496,37.77,0.92,1001.4
US,2/7/2020,0.1516,27.14,0.83,993.2
US,2/8/2020,0.0033,28.39,0.68,1021.4
US,2/9/2020,0.0032,37.37,0.74,1029.6
US,2/10/2020,0.0256,39.89,0.84,1019.2
US,2/11/2020,0.0072,31.47,0.84,1014.2
US,2/12/2020,0.0459,35.71,0.69,1020
US,2/13/2020,0.0389,23.48,0.85,1007.8
US,2/14/2020,0.002,12.08,0.54,1027.9
US,2/15/2020,0.002,26.97,0.53,1032.6
US,2/16/2020,0.0041,27.33,0.64,1020.8
US,2/17/2020,0.0019,34.86,0.69,1024.2
US,2/18/2020,0.0267,31.23,0.81,1019.9
US,2/19/2020,0.0021,25.53,0.56,1026.1
US,2/20/2020,0.0021,16.88,0.52,1031.6
US,2/21/2020,0.0022,24.96,0.46,1032.6
US,2/22/2020,0.0022,24.44,0.3,1025.5
US,2/23/2020,0.0021,29.38,0.4,1021.3
US,2/24/2020,0.0022,36.89,0.51,1015.5
US,2/25/2020,0.0114,40.78,0.84,1010.5
US,2/26/2020,0.1363,29.66,0.95,1008.9
US,2/27/2020,0.1181,23.86,0.65,1006.5
US,2/28/2020,0.0015,21.71,0.5,1012.1
US,2/29/2020,0.0021,22.58,0.55,1015.4
US,3/1/2020,0.0021,29.12,0.52,1021.2
US,3/2/2020,0.0336,41.99,0.59,1012
US,3/3/2020,0.1099,38.35,0.92,1003.6
US,3/4/2020,0.0057,32.01,0.62,1009.7
US,3/5/2020,0.0019,31.89,0.57,1019.1
US,3/6/2020,0.0086,30.49,0.76,1012.6
US,3/7/2020,0.002,28.78,0.5,1026.8
US,3/8/2020,0.0022,35.21,0.45,1030.5
US,3/9/2020,0.0022,49.02,0.4,1026.4
US,3/10/2020,0.0063,33.24,0.68,1017.9
US,3/11/2020,0.0021,36.26,0.72,1019.9
US,3/12/2020,0.0019,45.74,0.75,1017.3
US,3/13/2020,0.0365,35.85,0.68,1012.1
US,3/14/2020,0.002,35.67,0.47,1027.5
US,3/15/2020,0.011,27.35,0.62,1031.6
US,3/16/2020,0.0018,37.82,0.5,1031.4
US,3/17/2020,0.0072,31.37,0.8,1022.2
US,3/18/2020,0.0548,43,0.64,1028.9
US,3/19/2020,0.1222,47.53,0.93,1021.7
US,3/20/2020,0.0147,35.93,0.84,1013.6
US,3/21/2020,0.002,26.39,0.57,1026.9
US,3/22/2020,0.0019,33.29,0.48,1034.5
US,3/23/2020,0.0644,35.56,0.9,1025.1
US,3/24/2020,0.0017,37.79,0.77,1020.4
US,3/25/2020,0.0445,34.61,0.87,1017
US,3/26/2020,0.002,44.64,0.81,1015
US,3/27/2020,0.0104,42.28,0.77,1012.2
US,3/28/2020,0.1136,43.59,0.91,1015.4
US,3/29/2020,0.0098,44.96,0.95,1011.6
US,3/30/2020,0.0036,40.37,0.75,1013.2
US,3/31/2020,0.011,39.73,0.83,1014.6
US,4/1/2020,0.0034,36.29,0.73,1010.5
US,4/2/2020,0.0021,39.81,0.49,1011.8
US,4/3/2020,0.0045,41.61,0.58,1010.9
US,4/4/2020,0.0034,42.18,0.75,1016
US,4/5/2020,0.0098,41,0.74,1016.7
US,4/6/2020,0.002,43.33,0.54,1017.8
US,4/7/2020,0.0155,53.73,0.6,1011.5
US,4/8/2020,0.0721,46.24,0.72,1001.8
US,4/9/2020,0.0722,34.63,0.7,996.6
US,4/10/2020,0.003,34.22,0.59,1003.3
US,4/11/2020,0.0024,33.49,0.53,1014.7
US,4/12/2020,0.0238,55.45,0.64,1017.1
US,4/13/2020,0.1784,38.72,0.87,1003
US,4/14/2020,0.0202,32.83,0.6,1018.3
US,4/15/2020,0.0077,32.88,0.53,1016.3
US,4/16/2020,0.0043,29.06,0.55,1021.3
US,4/17/2020,0.0923,36.95,0.71,1022.1
US,4/18/2020,0.0869,32.23,0.74,1011.5
US,4/19/2020,0.0018,41.34,0.61,1011
US,4/20/2020,0.0021,37.3,0.6,1005.4
US,12/31/2019,0.2747,67.38,0.96,1015.3
US,1/1/2020,0.1117,68.51,0.98,1015.7
US,1/2/2020,0.0128,68.61,0.95,1016.7
US,1/3/2020,0.0361,66.08,0.98,1018.5
US,1/4/2020,0.0058,64.53,0.92,1018.8
US,1/5/2020,0.0058,65.98,0.91,1017
US,1/6/2020,0.0278,64.84,0.96,1016.1
US,1/7/2020,0.0036,64.53,0.88,1017.4
US,1/8/2020,0.0496,66.27,0.95,1019.3
US,1/9/2020,0.0519,67.22,0.92,1020.6
US,1/10/2020,0.0165,66.82,0.87,1020.5
US,1/11/2020,0.0198,67.86,0.84,1020.5
US,1/12/2020,0.0349,66.8,0.87,1020.6
US,1/13/2020,0.0113,65.46,0.85,1020.5
US,1/14/2020,0.019,65.47,0.86,1018.6
US,1/15/2020,0.0206,63.39,0.9,1017.6
US,1/16/2020,0.0099,63.75,0.85,1019
US,1/17/2020,0.0201,64.48,0.89,1019
US,1/18/2020,0.0151,65.35,0.9,1019.6
US,1/19/2020,0.0179,66.22,0.93,1018.6
US,1/20/2020,0.0186,64.86,0.92,1016.9
US,1/21/2020,0.0023,64.51,0.89,1015.5
US,1/22/2020,0.0166,67.18,0.95,1013.6
US,1/23/2020,0.1087,65.03,0.97,1012.8
US,1/24/2020,0.1082,64.33,0.97,1014.4
US,1/25/2020,0.0937,65.96,0.96,1015.7
US,1/26/2020,0.2592,64.71,0.97,1016
US,1/27/2020,0.1676,64.69,0.96,1015.9
US,1/28/2020,0.0247,63.98,0.9,1015.3
US,1/29/2020,0.2393,65.28,0.89,1015.9
US,1/30/2020,0.0377,63.83,0.9,1016.5
US,1/31/2020,0.2112,66.54,0.91,1018
US,2/1/2020,0.0214,63.75,0.9,1018
US,2/2/2020,0.0291,64.42,0.86,1017.4
US,2/3/2020,0.02,65.38,0.87,1018.7
US,2/4/2020,0.0273,64.12,0.89,1019
US,2/5/2020,0.0374,66.66,0.87,1018.8
US,2/6/2020,0.0038,65.72,0.86,1017.8
US,2/7/2020,0.0071,66.43,0.86,1019.1
US,2/8/2020,0.0221,65.06,0.84,1019.6
US,2/9/2020,0.0138,65.29,0.86,1019.9
US,2/10/2020,0.0066,65.03,0.87,1019.8
US,2/11/2020,0.0202,65.35,0.84,1019.8
US,2/12/2020,0.0132,65.85,0.87,1018.9
US,2/13/2020,0.0025,65.72,0.81,1018.4
US,2/14/2020,0.0562,64.93,0.86,1018.7
US,2/15/2020,0.0349,65.9,0.92,1017.7
US,2/16/2020,0.0161,66.75,0.91,1016.5
US,2/17/2020,0.0108,67.15,0.87,1016.9
US,2/18/2020,0.0158,66.01,0.85,1018.1
US,2/19/2020,0.0211,65.15,0.88,1018.1
US,2/20/2020,0.012,63.27,0.82,1017.1
US,2/21/2020,0.0475,64.05,0.84,1016.3
US,2/22/2020,0.2163,63.11,0.87,1015.6
US,2/23/2020,0.1794,65.48,0.88,1015.2
US,2/24/2020,0.0985,66.53,0.96,1016.1
US,2/25/2020,0.0557,67.19,0.99,1016.8
US,2/26/2020,0.0265,62.46,0.97,1017
US,2/27/2020,0.0005,62.12,0.84,1017.6
US,2/28/2020,0.0262,63.7,0.88,1017.8
US,2/29/2020,0.0415,65.94,0.85,1018.1
US,3/1/2020,0.2286,65.93,0.9,1018
US,3/2/2020,0.0888,65.47,0.98,1017.4
US,3/3/2020,0.0168,64.69,0.91,1017.8
US,3/4/2020,0.0082,64.25,0.85,1018.9
US,3/5/2020,0.0129,64.76,0.83,1019.2
US,3/6/2020,0.0328,63.13,0.89,1018.1
US,3/7/2020,0.0662,65.94,0.87,1016
US,3/8/2020,0.0265,66.46,0.91,1017.5
US,3/9/2020,0.0679,65.56,1,1019.2
US,3/10/2020,0.059,64.48,0.91,1018.2
US,3/11/2020,0.1417,64.86,0.93,1015.2
US,3/12/2020,0.0533,64.07,0.9,1013.8
US,3/13/2020,0.203,65.2,0.93,1015.8
US,3/14/2020,0.0326,64.64,0.96,1016.8
US,3/15/2020,0.0191,63.63,0.85,1017
US,3/16/2020,0.0088,66.42,0.91,1016.2
US,3/17/2020,0.0203,66.18,0.93,1016.6
US,3/18/2020,0.0876,66.04,0.98,1018.1
US,3/19/2020,0.0408,66,0.93,1019.1
US,3/20/2020,0.0382,65.21,0.9,1019.5
US,3/21/2020,0.0389,65.01,0.9,1018.6
US,3/22/2020,0.0489,66.56,0.92,1018.5
US,3/23/2020,0.042,65.12,0.94,1019.7
US,3/24/2020,0.059,66.39,0.9,1018.5
US,3/25/2020,0.167,63.19,0.9,1015.8
US,3/26/2020,0.0111,62.16,0.82,1014.6
US,3/27/2020,0.278,65.37,0.86,1014.1
US,3/28/2020,0.0773,66.7,0.92,1015.8
US,3/29/2020,0.0091,65.57,0.88,1017.9
US,3/30/2020,0.0027,62.72,0.85,1017.1
US,3/31/2020,0.0077,62.85,0.83,1014.6
US,4/1/2020,0.0043,64.65,0.82,1013.6
US,4/2/2020,0.011,64.69,0.84,1014.4
US,4/3/2020,0.1481,64.91,0.87,1013.8
US,4/4/2020,0.2087,64.05,0.9,1013.2
US,4/5/2020,0.1467,68.21,0.92,1014.7
US,4/6/2020,0.3959,69.56,0.93,1016
US,4/7/2020,0.0869,69.31,0.98,1016.4
US,4/8/2020,0.171,68.79,1,1014.8
US,4/9/2020,0.0339,65.97,0.94,1014.2
US,4/10/2020,0.028,65.92,0.89,1014.7
US,4/11/2020,0.0187,68.93,0.9,1016.4
US,4/12/2020,0.115,69.18,0.89,1018.4
US,4/13/2020,0.0786,68.46,0.96,1018.6
US,4/14/2020,0.1319,67.03,0.9,1017.3
US,4/15/2020,0.1071,66.07,0.95,1016.6
US,4/16/2020,0.0222,65.31,0.87,1018
US,4/17/2020,0.0625,65.61,0.9,1018.8
US,4/18/2020,0.0399,67.77,0.89,1018.2
US,4/19/2020,0.0054,66.42,0.84,1017.5
US,4/20/2020,0.016,66.66,0.85,1016.9
US,12/31/2019,0.03,32.87,0.88,1003
US,1/1/2020,0.0022,29.32,0.68,1004.6
US,1/2/2020,0.002,40.6,0.65,1012.2
US,1/3/2020,0.0022,41.76,0.81,1009.1
US,1/4/2020,0.0196,33.94,0.93,1003.9
US,1/5/2020,0.0177,26.05,0.69,1005.3
US,1/6/2020,0.0036,30.29,0.74,1013.8
US,1/7/2020,0.0128,28.63,0.65,1015.9
US,1/8/2020,0.0253,18.77,0.7,1012.4
US,1/9/2020,0.0018,24.54,0.4,1036.3
US,1/10/2020,0.0035,45.14,0.78,1033.6
US,1/11/2020,0.0022,56.91,0.85,1023.7
US,1/12/2020,0.0422,33.97,0.73,1016.6
US,1/13/2020,0.0035,34.51,0.8,1030.1
US,1/14/2020,0.0038,38.13,0.85,1025.6
US,1/15/2020,0.0025,33.06,0.73,1019.5
US,1/16/2020,0.0187,17.25,0.72,1011.1
US,1/17/2020,0.0032,13.81,0.32,1030.9
US,1/18/2020,0.072,24.93,0.49,1029
US,1/19/2020,0.0274,16.12,0.74,1005.9
US,1/20/2020,0.0032,13.01,0.5,1021
US,1/21/2020,0.0016,12.76,0.45,1029.2
US,1/22/2020,0.0015,19.75,0.6,1030.4
US,1/23/2020,0.0017,27.73,0.62,1028.3
US,1/24/2020,0.0027,32.32,0.67,1028.3
US,1/25/2020,0.1039,38.74,0.9,1018.5
US,1/26/2020,0.0116,32.48,0.76,1006.5
US,1/27/2020,0.002,32.36,0.7,1003.9
US,1/28/2020,0.002,27.9,0.66,1007.5
US,1/29/2020,0.002,20.08,0.51,1016.2
US,1/30/2020,0.002,23.02,0.45,1025.9
US,1/31/2020,0.0034,31.12,0.7,1026.3
US,2/1/2020,0.0191,31.89,0.88,1013.2
US,2/2/2020,0.002,29.27,0.73,1000.2
US,2/3/2020,0.0022,32.07,0.75,1008
US,2/4/2020,0.0021,36.98,0.8,1009.6
US,2/5/2020,0.0397,33.35,0.76,1015.2
US,2/6/2020,0.0784,33.47,0.9,1005.9
US,2/7/2020,0.0549,24.33,0.85,988.4
US,2/8/2020,0.0024,20.68,0.55,1018.5
US,2/9/2020,0.0031,34.26,0.67,1033.1
US,2/10/2020,0.0125,39.59,0.84,1021.7
US,2/11/2020,0.0325,32.5,0.92,1013.4
US,2/12/2020,0.0021,34.21,0.59,1018.6
US,2/13/2020,0.1062,29.8,0.9,1006.7
US,2/14/2020,0.0017,10.32,0.54,1022.5
US,2/15/2020,0.002,23.18,0.47,1034.1
US,2/16/2020,0.0021,27.99,0.68,1021.1
US,2/17/2020,0.0018,27.67,0.61,1023.7
US,2/18/2020,0.0453,37.18,0.8,1024.7
US,2/19/2020,0.002,23,0.57,1020.5
US,2/20/2020,0.002,15.59,0.43,1029.3
US,2/21/2020,0.0021,24.68,0.37,1029.9
US,2/22/2020,0.0021,25.93,0.39,1022.3
US,2/23/2020,0.002,31.18,0.52,1020.6
US,2/24/2020,0.0021,39.82,0.68,1017
US,2/25/2020,0.0134,42.1,0.85,1012.7
US,2/26/2020,0.011,41.83,0.86,1013.6
US,2/27/2020,0.1671,26.63,0.71,998.2
US,2/28/2020,0.0014,23.9,0.41,1008.4
US,2/29/2020,0.002,18.45,0.45,1010.2
US,3/1/2020,0.002,23.45,0.47,1018.1
US,3/2/2020,0.0022,44.87,0.66,1016.2
US,3/3/2020,0.0286,42.67,0.79,1005
US,3/4/2020,0.0219,35.02,0.56,1003.1
US,3/5/2020,0.0018,31.39,0.53,1016.9
US,3/6/2020,0.0277,29.3,0.67,1014
US,3/7/2020,0.0208,28,0.39,1018.4
US,3/8/2020,0.0021,40.95,0.34,1027.2
US,3/9/2020,0.0021,45.92,0.41,1024.8
US,3/10/2020,0.002,44.01,0.62,1017.2
US,3/11/2020,0.0029,33.44,0.62,1017.5
US,3/12/2020,0.002,41.19,0.74,1022.3
US,3/13/2020,0.0732,36.76,0.86,1013.3
US,3/14/2020,0.0019,36.98,0.49,1022.6
US,3/15/2020,0.002,26.54,0.42,1029.8
US,3/16/2020,0.0018,32.88,0.48,1035.7
US,3/17/2020,0.0428,34.32,0.87,1023.1
US,3/18/2020,0.002,39.81,0.54,1029.8
US,3/19/2020,0.1466,40.52,0.91,1026.3
US,3/20/2020,0.0082,42.38,0.89,1013.9
US,3/21/2020,0.002,27.03,0.49,1023
US,3/22/2020,0.0018,28.81,0.39,1037.6
US,3/23/2020,0.188,35.18,0.77,1030.8
US,3/24/2020,0.0736,35.32,0.78,1017.1
US,3/25/2020,0.0028,33.76,0.78,1020.4
US,3/26/2020,0.0019,43.48,0.65,1014.5
US,3/27/2020,0.0008,34.68,0.53,1009.8
US,3/28/2020,0.0438,43.44,0.61,1021
US,3/29/2020,0.0447,40.1,0.93,1017.7
US,3/30/2020,0.0088,35.74,0.87,1014
US,3/31/2020,0.0035,30.6,0.74,1016.6
US,4/1/2020,0.0019,38.82,0.72,1009.5
US,4/2/2020,0.0243,39.74,0.7,1001.1
US,4/3/2020,0.0549,39.79,0.91,1001.7
US,4/4/2020,0.0073,37.99,0.8,1015.1
US,4/5/2020,0.0016,41.65,0.76,1017.4
US,4/6/2020,0.0019,43.83,0.57,1014.7
US,4/7/2020,0.0019,42.9,0.38,1010.8
US,4/8/2020,0.0689,40.01,0.77,1001.9
US,4/9/2020,0.1493,37.29,0.85,994.6
US,4/10/2020,0.015,36.36,0.58,991.8
US,4/11/2020,0.0023,33.02,0.49,1008.9
US,4/12/2020,0.0019,49.03,0.57,1022
US,4/13/2020,0.3164,43.91,0.94,1010.2
US,4/14/2020,0.0021,40.53,0.59,1014.4
US,4/15/2020,0.0199,34.52,0.53,1012.5
US,4/16/2020,0.002,32.36,0.49,1016
US,4/17/2020,0.0205,34.37,0.46,1021.1
US,4/18/2020,0.1063,33.71,0.9,1009.7
US,4/19/2020,0.0017,44.89,0.62,1009.6
US,4/20/2020,0.002,33.41,0.6,1004.5
US,12/31/2019,0.0012,37.81,0.5,1013
US,1/1/2020,0.0021,40.43,0.51,1015.7
US,1/2/2020,0.0069,49.93,0.66,1017.6
US,1/3/2020,0.1495,59.29,0.84,1012.7
US,1/4/2020,0.0932,35.6,0.74,1011.5
US,1/5/2020,0.0019,38.47,0.57,1023.1
US,1/6/2020,0.0002,40.72,0.59,1021
US,1/7/2020,0.004,33.4,0.67,1018.3
US,1/8/2020,0.0018,35.1,0.53,1027.9
US,1/9/2020,0.0018,47.55,0.56,1034.7
US,1/10/2020,0.004,59.13,0.81,1031.9
US,1/11/2020,0.0134,63.45,0.89,1023.1
US,1/12/2020,0.2241,63.56,0.92,1023.7
US,1/13/2020,0.0222,63.15,0.96,1026.8
US,1/14/2020,0.0059,59.03,0.89,1023.7
US,1/15/2020,0.0035,63.96,0.84,1021.9
US,1/16/2020,0.0357,42.75,0.64,1023.8
US,1/17/2020,0.0028,36.98,0.31,1035.4
US,1/18/2020,0.0038,54.65,0.65,1028.7
US,1/19/2020,0.0269,30.32,0.65,1016.5
US,1/20/2020,0.003,27.19,0.47,1026.6
US,1/21/2020,0.0015,27.13,0.41,1029.5
US,1/22/2020,0.0014,32.07,0.35,1028.3
US,1/23/2020,0.0016,43.63,0.61,1025.4
US,1/24/2020,0.1424,43.83,0.89,1017
US,1/25/2020,0.0138,36.02,0.77,1015.8
US,1/26/2020,0.0019,46.01,0.66,1017.1
US,1/27/2020,0.0032,36.97,0.71,1013
US,1/28/2020,0.002,34.21,0.69,1015.6
US,1/29/2020,0.0072,40.14,0.76,1017.4
US,1/30/2020,0.0038,37.74,0.7,1020.5
US,1/31/2020,0.1741,39.5,0.84,1022.1
US,2/1/2020,0.0036,37.48,0.89,1015.2
US,2/2/2020,0.002,43.75,0.61,1014.2
US,2/3/2020,0.0022,49.88,0.54,1016.9
US,2/4/2020,0.002,56.61,0.68,1017
US,2/5/2020,0.0421,62.08,0.79,1013.9
US,2/6/2020,0.4082,48,0.92,1001.7
US,2/7/2020,0.0823,31.23,0.64,1006.3
US,2/8/2020,0.0036,32.9,0.68,1026.1
US,2/9/2020,0.0022,35.43,0.73,1032.2
US,2/10/2020,0.0024,60.79,0.79,1025.6
US,2/11/2020,0.0165,58.14,0.84,1016.8
US,2/12/2020,0.0188,64.66,0.84,1017.1
US,2/13/2020,0.0613,46.63,0.87,1012.2
US,2/14/2020,0.0017,34.04,0.56,1024.5
